Number,id,missing data,citation1,citation2,citation3,country,country id,latitude,longitude,method,rdt type,month start,year start,month end,year end,lower age,upper age,pf pos,examined,PR,Dummy Time
990,811811,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.24211,34.34089,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,27,110,0.245454545,2000
991,823095,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.4152,34.2,Microscopy,,5,2006,5,2006,0.6,10,17,98,0.173469388,2000
992,823096,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.3869,34.1719,Microscopy,,5,2006,5,2006,0.6,8,10,109,0.091743119,2000
993,823097,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.4,34.1972,Microscopy,,5,2006,5,2006,0.6,9,24,91,0.263736264,2000
994,823098,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.4044,34.1555,Microscopy,,5,2006,5,2006,0.6,10,8,121,0.066115702,2000
995,823099,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.3816,34.2152,Microscopy,,5,2006,5,2006,0.6,10,18,100,0.18,2000
996,823100,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.4222,34.1277,Microscopy,,5,2006,5,2006,0.6,6,3,109,0.027522936,2000
997,823101,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.4263,34.1561,Microscopy,,5,2006,5,2006,0.6,8,25,94,0.265957447,2000
998,823102,,"Fillinger, U. (2006) personal communication.",,,Kenya,KEN,-0.418,34.1833,Microscopy,,5,2006,5,2006,0.6,10,33,141,0.234042553,2000
999,823106,,"Koenraadt, C.J., Paaijmans, K.P., Schneider, P., Githeko, A.K. and Takken, W. (2006).  <b>Low larval vector survival explains unstable malaria in the western Kenya highlands.</b> <i>Tropical Medicine & International Health</i>, <b>11</b>(8):1195-205",,,Kenya,KEN,-0.199,35.349,Microscopy,,5,2001,5,2001,5,10,7,59,0.118644068,2000
1000,803401,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.19526,34.33977,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,48,110,0.436363636,2000
1001,824140,,"Deloron, P., Campbell, G.H., Brandling-Bennett, D., Roberts, J.M., Schwartz, I.K., Odera, J.S., Lal, A.A., Osanga, C.O., de la Cruz, V. and McCutchan, T.M. (1989).  <b>Antibodies to <i>Plasmodium falciparum</i> ring-infected erythrocyte surface antigen and <i>P. falciparum</i> and <i>P. malariae</i> circumsporozoite proteins: seasonal prevalence in Kenyan villages.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>41</b>(4):395-9",,,Kenya,KEN,-0.182,34.383,Microscopy,,2,1987,2,1987,0,99,115,245,0.469387755,2000
1002,823120,,Adungo. (1992).,,,Kenya,KEN,-0.1742,34.9301,Microscopy,,2,1990,2,1990,1,10,30.1,50,0.602,2000
1003,821315,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.16936,34.34695,Microscopy,,9,2006,9,2006,5,14,4,38,0.105263158,2000
1004,813624,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.16864,34.50453,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,58,110,0.527272727,2000
1005,806343,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.15717,34.36473,Microscopy,,4,2007,5,2007,5,14,62,114,0.543859649,2000
1006,820255,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.14988,34.40806,Microscopy,,10,2006,11,2006,5,14,17,85,0.2,2000
1007,823937,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.1497,34.2929,Microscopy,,3,2006,3,2006,5,14,94,191,0.492146597,2000
1008,815963,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.14961,34.38274,Microscopy,,3,2007,3,2007,5,14,33,95,0.347368421,2000
1009,805773,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.14934,34.39279,Microscopy,,10,2006,11,2006,5,14,22,77,0.285714286,2000
1010,820147,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.14793,34.43954,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,60,110,0.545454545,2000
1011,809179,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.14754,34.42515,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,62,110,0.563636364,2000
1012,806350,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.14437,34.49941,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,63,110,0.572727273,2000
1013,822013,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.13884,34.48393,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,47,110,0.427272727,2000
1014,803542,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.13498,34.36914,Microscopy,,7,2006,7,2006,5,14,5,10,0.5,2000
1015,806831,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.13462,34.43986,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,77,110,0.7,2000
1016,806020,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.13308,34.41997,Microscopy,,3,2007,3,2007,5,14,42,66,0.636363636,2000
1017,819271,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.12849,34.3952,Microscopy,,7,2006,11,2006,5,14,47,73,0.643835616,2000
1018,811461,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.12567,34.37541,Microscopy,,7,2006,11,2006,5,14,35,75,0.466666667,2000
1019,805226,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.12298,34.38258,Microscopy,,6,2006,11,2006,5,14,34,74,0.459459459,2000
1020,816564,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.1139,34.3082,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,41,106,0.386792453,2000
1021,810490,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.108,34.2267,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,57,110,0.518181818,2000
1022,826874,,"Dent, A.E., Chelimo, K., Sumba, P.O., Spring, M.D., Crabb, B.S., Moormann, A.M., Tisch, D.J. and Kazura, J.W. (2009).  <b>Temporal stability of naturally acquired immunity to Merozoite Surface Protein-1 in Kenyan adults.</b> <i>Malaria Journal</i>, <b>8</b>:162",,,Kenya,KEN,-0.1054,34.6372,Microscopy,,4,2005,5,2005,18,79,9,16,0.5625,2000
1023,808446,,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM. (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> New Orleans, United States of America.","Montgomery, SR. (2009) personal communication.",,Kenya,KEN,-0.10123,34.55771,Microscopy,,9,2006,9,2006,5,14,31,68,0.455882353,2000
1024,823933,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0785,34.2543,Microscopy,,3,2006,3,2006,5,14,17,91,0.186813187,2000
1025,823943,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0612,34.2792,Microscopy,,3,2006,3,2006,5,14,18,195,0.092307692,2000
1026,823941,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0548,34.2406,Microscopy,,3,2006,3,2006,5,14,35,128,0.2734375,2000
1027,823947,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0478,34.2069,Microscopy,,3,2006,3,2006,5,14,23,54,0.425925926,2000
1028,823939,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0343,34.3428,Microscopy,,3,2006,3,2006,5,14,56,139,0.402877698,2000
1029,818759,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.0268,34.1873,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,57,110,0.518181818,2000
1030,823949,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0222,34.1499,Microscopy,,3,2006,3,2006,5,14,71,221,0.321266968,2000
1031,808924,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,-0.0115,34.1164,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,58,110,0.527272727,2000
1032,823945,,"Brooker, S. (2008) personal communication.","Clarke, SE, Jukes, MC, Njagi, JK, Khasakhala, L, Cundill, B, Otido, J, Crudder, C, Estambale, BB and Brooker, S. (2008).  <b>Effect of intermittent preventive treatment of malaria on health and education in schoolchildren: a cluster-randomised, double-blind, placebo-controlled trial.</b> <i>Lancet</i>, <b>372</b>(9633):127-38",,Kenya,KEN,-0.0035,34.1318,Microscopy,,3,2006,3,2006,5,14,10,123,0.081300813,2000
1033,824138,,"Deloron, P., Campbell, G.H., Brandling-Bennett, D., Roberts, J.M., Schwartz, I.K., Odera, J.S., Lal, A.A., Osanga, C.O., de la Cruz, V. and McCutchan, T.M. (1989).  <b>Antibodies to <i>Plasmodium falciparum</i> ring-infected erythrocyte surface antigen and <i>P. falciparum</i> and <i>P. malariae</i> circumsporozoite proteins: seasonal prevalence in Kenyan villages.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>41</b>(4):395-9",,,Kenya,KEN,0.0129,34.8153,Microscopy,,2,1987,2,1987,0,99,89,225,0.395555556,2000
1034,825481,,"Fillinger, U., Ndenga, B., Githeko, A. and Lindsay, S.W. (2009).  <b>Integrated malaria vector control with microbial larvicides and insecticide-treated nets in western Kenya: a controlled trial.</b> <i>Bulletin of the World Health Organization</i>, <b>87</b>(9):655-65","Fillinger, U. (2009) personal communication.",,Kenya,KEN,0.02076,34.6035,RDT,OptiMAL,4,2005,4,2005,0.5,13,50,85,0.588235294,2000
1035,825469,,"Fillinger, U., Ndenga, B., Githeko, A. and Lindsay, S.W. (2009).  <b>Integrated malaria vector control with microbial larvicides and insecticide-treated nets in western Kenya: a controlled trial.</b> <i>Bulletin of the World Health Organization</i>, <b>87</b>(9):655-65","Fillinger, U. (2009) personal communication.",,Kenya,KEN,0.02596,34.6358,RDT,OptiMAL,11,2006,11,2006,0.5,13,7,77,0.090909091,2000
1036,825472,,"Fillinger, U., Ndenga, B., Githeko, A. and Lindsay, S.W. (2009).  <b>Integrated malaria vector control with microbial larvicides and insecticide-treated nets in western Kenya: a controlled trial.</b> <i>Bulletin of the World Health Organization</i>, <b>87</b>(9):655-65","Fillinger, U. (2009) personal communication.",,Kenya,KEN,0.02635,34.6506,RDT,OptiMAL,4,2005,4,2005,0.5,13,37,96,0.385416667,2000
1037,825490,,"Fillinger, U., Ndenga, B., Githeko, A. and Lindsay, S.W. (2009).  <b>Integrated malaria vector control with microbial larvicides and insecticide-treated nets in western Kenya: a controlled trial.</b> <i>Bulletin of the World Health Organization</i>, <b>87</b>(9):655-65","Fillinger, U. (2009) personal communication.",,Kenya,KEN,0.02676,34.7011,RDT,OptiMAL,4,2005,4,2005,0.5,13,11,87,0.126436782,2000
1038,825487,,"Fillinger, U., Ndenga, B., Githeko, A. and Lindsay, S.W. (2009).  <b>Integrated malaria vector control with microbial larvicides and insecticide-treated nets in western Kenya: a controlled trial.</b> <i>Bulletin of the World Health Organization</i>, <b>87</b>(9):655-65","Fillinger, U. (2009) personal communication.",,Kenya,KEN,0.10804,34.7699,RDT,OptiMAL,11,2006,11,2006,0.5,13,8,100,0.08,2000
1039,812787,,"Snow, RW, Noor, A and Gitonga, C. Nairobi, KEMRI-Wellcome Trust Research Programme, (2009) personal communication.","Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S. (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",,Kenya,KEN,0.1491,34.9559,RDT,Paracheck Pf (Device),11,2009,11,2009,5,17,1,108,0.009259259,2000
1040,821421,,"Bonizzoni, M., Afrane, Y., Baliraine, F.N., Amenya, D.A., Githeko, A.K. and Yan, G. (2009).  <b>Genetic structure of <i>Plasmodium falciparum</i> populations between lowland and highland sites and antimalarial drug resistance in Western Kenya.</b> <i>Infection, Genetics and Evolution</i>, <b>9</b>(5):806-12",,,Kenya,KEN,0.16705,34.74836,Microscopy,,6,2007,6,2007,6,14,3,216,0.013888889,2000
1041,825478,,"Fillinger, U., Ndenga, B., Githeko, A. and Lindsay, S.W. (2009).  <b>Integrated malaria vector control with microbial larvicides and insecticide-treated nets in western Kenya: a controlled trial.</b> <i>Bulletin of the World Health Organization</i>, <b>87</b>(9):655-65","Fillinger, U. (2009) personal communication.",,Kenya,KEN,0.17119,34.7606,RDT,OptiMAL,11,2006,11,2006,0.5,13,4,115,0.034782609,2000
1042,825582,,"Baliraine, F.N., Afrane, Y.A., Amenya, D.A., Bonizzoni, M., Menge, D.M., Zhou, G., Zhong, D., Vardo-Zalik, A.M., Githeko, A.K. and Yan, G. (2009).  <b>High prevalence of asymptomatic <i>Plasmodium falciparum</i> infections in a highland area of western Kenya: a cohort study.</b> <i>The Journal of Infectious Diseases</i>, <b>200</b>(1):66-74","Baliraine, FN and Githeko, AK. (2009) personal communication.",,Kenya,KEN,0.1759,34.74958,Microscopy,,6,2006,6,2006,5,17,13,81,0.160493827,2000
